label,img_paths
Symbolism,extracted/Symbolism/nicholas-roerich_clear-evening-1924.jpg
Romanticism,extracted/Romanticism/paul-delaroche_cardinal-mazarin-dying.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_jug.jpg
Realism,extracted/Realism/volodymyr-orlovsky_river.jpg
Expressionism,extracted/Expressionism/max-weber_solo.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/zinaida-serebriakova_portrait-of-vera-fokine.jpg
Pointillism,extracted/Pointillism/georges-seurat_the-channel-of-gravelines-petit-fort-philippe-1890.jpg
Romanticism,extracted/Romanticism/edward-burne-jones_design-for-the-sirens.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/ferdinand-hodler_study-of-self-portrait-1916.jpg
Expressionism,extracted/Expressionism/akseli-gallen-kallela_lemmink-inen-s-mother-1897.jpg
Synthetic_Cubism,extracted/Synthetic_Cubism/georges-braque_bottle-1914.jpg
Expressionism,extracted/Expressionism/nicolae-tonitza_girl-in-pink.jpg
Realism,extracted/Realism/isaac-levitan_night-riverbank.jpg
Realism,extracted/Realism/isaac-levitan_autumn-landscape-with-church.jpg
Minimalism,extracted/Minimalism/robert-morris_untitled-williams-mirrors-1977.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/tintoretto_portrait-of-sebastiano-venier-with-a-page.jpg
Baroque,extracted/Baroque/rembrandt_the-pancake-woman-1635.jpg
Impressionism,extracted/Impressionism/alfred-sisley_saint-mammes-in-winter.jpg
Pointillism,extracted/Pointillism/georges-seurat_sunday-afternoon-on-the-island-of-la-grande-jatte-1886.jpg
Baroque,extracted/Baroque/francesco-solimena_dido-receiveng-aeneas-and-cupid-disguised-as-ascanius.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/aubrey-beardsley_design-of-initial-v-1.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/richard-diebenkorn_berkeley-no-57.jpg
Romanticism,extracted/Romanticism/gustave-dore_don-quixote-126.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_still-life-with-fruit.jpg
Impressionism,extracted/Impressionism/camille-pissarro_the-river-oise-near-pontoise-1873.jpg
Romanticism,extracted/Romanticism/william-shayer_landscape-with-a-ruined-castle.jpg
Realism,extracted/Realism/julius-leblanc-stewart_the-visit(1).jpg
Realism,extracted/Realism/wilhelm-leibl_dag-ungleiche-pahr-1880.jpg
Romanticism,extracted/Romanticism/ivan-aivazovsky_view-of-the-bosporus-1878.jpg
Romanticism,extracted/Romanticism/gustave-dore_don-quixote-150.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/jack-tworkov_crossfield-i-1968.jpg
Romanticism,extracted/Romanticism/karl-bodmer_young-piegan-blackfeet-woman.jpg
Realism,extracted/Realism/aleksey-savrasov_evening-1.jpg
Rococo,extracted/Rococo/dmitry-levitzky_portrait-of-anna-davia-d-avia-bernucci-1782.jpg
Impressionism,extracted/Impressionism/eugene-boudin_beach-scene-villers-1894.jpg
Post_Impressionism,extracted/Post_Impressionism/theo-van-rysselberghe_the-bay-of-st-clair-1923.jpg
Cubism,extracted/Cubism/julio-gonzalez_fantastic-figure-1937.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-henri-mazel-1898.jpg
Impressionism,extracted/Impressionism/paul-gauguin_conversation-1885.jpg
Romanticism,extracted/Romanticism/william-turner_sun-rising-through-vagour-fishermen-cleaning-and-sellilng-fish.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/aubrey-beardsley_juvenal-frontispiece.jpg
Romanticism,extracted/Romanticism/caspar-david-friedrich_fog-in-the-elbe-valley-1821.jpg
Realism,extracted/Realism/isaac-levitan_overgrown-pond-1887-1.jpg
High_Renaissance,extracted/High_Renaissance/andrea-solario_virgin-and-child.jpg
Impressionism,extracted/Impressionism/eva-gonzales_afternoon-tea-aka-on-the-terrace.jpg
Romanticism,extracted/Romanticism/gustave-dore_don-quixote-42.jpg
Impressionism,extracted/Impressionism/joaquâÐ³â¬Ð½n-sorolla_after-the-bath-valencia-1916.jpg
Post_Impressionism,extracted/Post_Impressionism/pyotr-konchalovsky_still-life-oranges-1934.jpg
Baroque,extracted/Baroque/gian-lorenzo-bernini_portrait-of-a-man-with-a-moustache-supposed-self-portrait(3).jpg
Realism,extracted/Realism/boris-kustodiev_date-of-vladimir-and-masha-in-the-garden-1919.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/ivan-bilibin_illustration-for-alexander-pushkin-s-fairytale-of-the-tsar-saltan-1905-2(1).jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/titian_pieta-1576.jpg
Romanticism,extracted/Romanticism/john-atkinson-grimshaw_a-manor-house-in-autumn.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_woman-with-a-fan.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_the-olive-trees-1888.jpg
Impressionism,extracted/Impressionism/berthe-morisot_little-girl-with-a-blue-jersey-1886.jpg
Romanticism,extracted/Romanticism/karl-bodmer_pehriska-ruhpa-minatarre-or-big-bellied-indian-1834.jpg
Impressionism,extracted/Impressionism/edouard-manet_woman-with-a-gold-pin-1879.jpg
Expressionism,extracted/Expressionism/m.c.-escher_roosje-ingen-housz.jpg
Romanticism,extracted/Romanticism/theodore-gericault_study-for-four-lions.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/basil-beattie_the-difference-between-ii-2005.jpg
Post_Impressionism,extracted/Post_Impressionism/maurice-denis_the-visitation-1894.jpg
Baroque,extracted/Baroque/anthony-van-dyck_the-penitent-apostle-peter-1618.jpg
High_Renaissance,extracted/High_Renaissance/raphael_portrait-of-a-woman-la-muta-1507.jpg
Symbolism,extracted/Symbolism/louis-janmot_po-me-de-l-me-1-g-n-ration-divine.jpg
Post_Impressionism,extracted/Post_Impressionism/karl-schrag_self-portrait-1963.jpg
Northern_Renaissance,extracted/Northern_Renaissance/albrecht-durer_st-jerome-in-his-study-1511.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/tintoretto_the-birth-of-john-the-baptist.jpg
Expressionism,extracted/Expressionism/pablo-picasso_seated-female-nude-1903.jpg
Baroque,extracted/Baroque/isaac-van-ostade_interior-of-a-peasant-house.jpg
Realism,extracted/Realism/fyodor-vasilyev_view-from-eriklik-study.jpg
Impressionism,extracted/Impressionism/paul-signac_saint-briac-the-marker-le-cheval-1885.jpg
Symbolism,extracted/Symbolism/hilma-af-klint_untitled.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_woman-in-the-cafe-tambourin-1887.jpg
Expressionism,extracted/Expressionism/m.c.-escher_self-portrait-in-a-chair.jpg
Impressionism,extracted/Impressionism/cornelis-vreedenburgh_building-well-with-church-amsterdam.jpg
Expressionism,extracted/Expressionism/ernst-ludwig-kirchner_standing-female-nude-in-frot-of-a-tent.jpg
Romanticism,extracted/Romanticism/gustave-dore_began-to-build-a-vessel-of-huge-bulk.jpg
Impressionism,extracted/Impressionism/eugene-boudin_beach-at-trouville-1864.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_the-bouquet-of-queen-1984.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/gustav-klimt_philosophy-final-state-1907.jpg
Realism,extracted/Realism/camille-corot_the-port-of-la-rochelle-1851.jpg
Baroque,extracted/Baroque/frans-hals_regents-of-the-st-elisabeth-s-hospital-haarlem-1641.jpg
Rococo,extracted/Rococo/antoine-pesne_self-portrait-with-daughters-1754.jpg
Realism,extracted/Realism/ilya-repin_returning-from-the-war-1877.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_girl-with-a-fan-alphonsine-fournaise-1880.jpg
Post_Impressionism,extracted/Post_Impressionism/maurice-utrillo_houses-in-ouessant.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_lake-in-the-mountains-1.jpg
Pop_Art,extracted/Pop_Art/robert-indiana_picasso-the-american-dream-1998.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_algiers-landscape-1895.jpg
Cubism,extracted/Cubism/arshile-gorky_enigmatic-combat-1937.jpg
Impressionism,extracted/Impressionism/claude-monet_villas-at-bordighera-03.jpg
Expressionism,extracted/Expressionism/max-beckmann_the-mill-1947.jpg
Fauvism,extracted/Fauvism/louis-valtat_landscape-with-violet-irises-1903.jpg
Baroque,extracted/Baroque/hendrick-terbrugghen_heraclitus-1628.jpg
Expressionism,extracted/Expressionism/lynd-ward_not-detected-272495.jpg
Realism,extracted/Realism/mikhail-vrubel_red-flowers-and-leaves-of-begonia-in-a-basket.jpg
Impressionism,extracted/Impressionism/eugene-boudin_deauville-the-dock-1892.jpg
Expressionism,extracted/Expressionism/salvador-dali_portrait-of-a-woman-unfinished.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_dedee-in-spanish-dress-1917.jpg
Post_Impressionism,extracted/Post_Impressionism/stefan-luchian_kitchen.jpg
Cubism,extracted/Cubism/gosta-adrian-nilsson_mekanik-sandskopa-1922.jpg
Realism,extracted/Realism/gustave-courbet_snow-1874.jpg
Impressionism,extracted/Impressionism/edgar-degas_madame-deitz-monin-1879.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/edmund-dulac_such-stuff-as-dreams-are-made-on-from-the-tempest.jpg
Impressionism,extracted/Impressionism/camille-pissarro_the-inner-port-and-pilots-jetty-havre-1903.jpg
Realism,extracted/Realism/pyotr-konchalovsky_still-life-the-dutch-bouquet-1935.jpg
Cubism,extracted/Cubism/lyubov-popova_portrait-of-a-philosopher.jpg
Impressionism,extracted/Impressionism/claude-monet_the-pointe-of-heve-1864.jpg
Romanticism,extracted/Romanticism/ivan-aivazovsky_view-on-lagoon-of-venice-1841.jpg
Baroque,extracted/Baroque/rembrandt_the-virgin-of-sorrow-1661.jpg
Realism,extracted/Realism/ivan-shishkin_the-boy-in-the-field.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/carl-larsson_between-christmas-and-new-a-o-1896(1).jpg
Romanticism,extracted/Romanticism/rudolf-von-alt_view-of-ragusa-1841.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/dan-christensen_tristan-2000.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/edmund-dulac_the-same-gurgling-the-nightingale.jpg
Post_Impressionism,extracted/Post_Impressionism/martiros-saryan_autumn-still-life-1961.jpg
Romanticism,extracted/Romanticism/john-atkinson-grimshaw_spirit-of-the-night-1879-1.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hieronymus-bosch_various-sketches-and-a-beggar-1516.jpg
Post_Impressionism,extracted/Post_Impressionism/alexandre-benois_at-the-german-quarter-1911(3).jpg
Baroque,extracted/Baroque/pieter-de-hooch_woman-and-child-in-a-courtyard.jpg
Realism,extracted/Realism/m.c.-escher_not_detected_204721.jpg
Rococo,extracted/Rococo/giovanni-battista-tiepolo_rinaldo-and-armida-1753.jpg
Post_Impressionism,extracted/Post_Impressionism/maxime-maufra_the-dam-of-a-loir-ponce.jpg
Expressionism,extracted/Expressionism/max-beckmann_floral-still-life-with-mirror-1927.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hans-memling_the-last-judgment-triptych-central-panel-maiestas-domini-with-archangel-michael-weighing-the-1470.jpg
Symbolism,extracted/Symbolism/zinaida-serebriakova_self-portrait-1910.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_putivl-1908.jpg
Minimalism,extracted/Minimalism/brice-marden_marble-10-1981.jpg
Pop_Art,extracted/Pop_Art/robert-silvers_young-male-nude.jpg
Pointillism,extracted/Pointillism/henri-edmond-cross_coast-near-antibes.jpg
Expressionism,extracted/Expressionism/hans-bellmer_self-portrait-1971.jpg
Realism,extracted/Realism/ivan-shishkin_stream-1883.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_study-of-saint-alexius-temple-1909.jpg
Realism,extracted/Realism/aleksey-savrasov_caves-monastery-near-nizhny-novgorod-1871.jpg
Cubism,extracted/Cubism/willi-baumeister_hockey-1924.jpg
Expressionism,extracted/Expressionism/paula-modersohn-becker_study-for-portrait-of-clara-rilke-westhoff-1905.jpg
Expressionism,extracted/Expressionism/martiros-saryan_shepherds-1925.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/piero-di-cosimo_the-fight-between-the-lapiths-and-the-centaurs-1500.jpg
Cubism,extracted/Cubism/ben-nicholson_3-forms-in-a-landscape-1967.jpg
Expressionism,extracted/Expressionism/paula-modersohn-becker_girl-with-stork-1907.jpg
Expressionism,extracted/Expressionism/august-macke_untitled.jpg
Impressionism,extracted/Impressionism/peder-severin-kroyer_summer-evening-on-the-beach-1893.jpg
Romanticism,extracted/Romanticism/alexander-shilov_violet-with-the-cat-1980(4).jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_village-street-1890.jpg
Action_painting,extracted/Action_painting/franz-kline_mahoning-1956.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_cliff-dwellings-arizona-1921-1.jpg
Romanticism,extracted/Romanticism/william-turner_the-devil-s-bridge-st-gothard.jpg
Expressionism,extracted/Expressionism/wassily-kandinsky_autumn-in-bavaria-1908.jpg
Symbolism,extracted/Symbolism/ferdinand-hodler_lake-geneva-with-mont-blanc-at-dawn-1918.jpg
Rococo,extracted/Rococo/benjamin-west_cymon-and-iphigenia-1773.jpg
Expressionism,extracted/Expressionism/paul-klee_miraculous-landing-1920(1).jpg
Realism,extracted/Realism/vincent-van-gogh_still-life-with-three-birds-nests-1885.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/zinaida-serebriakova_ballet-washroom-1924.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/fernando-botero_room-with-children-s-games.jpg
Baroque,extracted/Baroque/jan-steen_bathsheba-receiving-david-s-letter.jpg
Expressionism,extracted/Expressionism/oskar-kokoschka_not_detected_235847.jpg
Expressionism,extracted/Expressionism/arturo-souto_objects-in-space-1957.jpg
Post_Impressionism,extracted/Post_Impressionism/walter-sickert_venice-la-salute.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_self-portrait-with-a-grey-felt-hat-1887.jpg
Baroque,extracted/Baroque/caravaggio_denial-of-saint-peter-1610.jpg
Expressionism,extracted/Expressionism/zinaida-serebriakova_portrait-of-dick-hunter-son-of-ekaterina-cavos-hunter.jpg
Realism,extracted/Realism/ilya-repin_poprishchin-1882.jpg
Realism,extracted/Realism/john-everett-millais_mary-chamberlain.jpg
Realism,extracted/Realism/isaac-levitan_autumn-1889.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/brice-marden_polke-letter-2011.jpg
Romanticism,extracted/Romanticism/paul-delaroche_strafford.jpg
Impressionism,extracted/Impressionism/childe-hassam_the-gorge-appledore-isles-of-shoals.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_study-torso-sunlight-effect.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hugo-van-der-goes_mary-with-child.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/konstantin-korovin_kustarnaya-ulitsa-1900.jpg
Fauvism,extracted/Fauvism/alberto-magnelli_the-cafe-1914.jpg
Symbolism,extracted/Symbolism/konstantin-somov_bathings.jpg
Rococo,extracted/Rococo/antoine-pesne_portrait-of-sophie-dorothea-von-preu-en-1737.jpg
Realism,extracted/Realism/octav-bancila_autoportret.jpg
Impressionism,extracted/Impressionism/claude-monet_not_detected_212150.jpg
Early_Renaissance,extracted/Early_Renaissance/andrea-del-castagno_mary-seated-under-the-cross.jpg
Impressionism,extracted/Impressionism/abdullah-suriosubroto_waterfall.jpg
Realism,extracted/Realism/pyotr-konchalovsky_still-life-peonies-in-a-basket-1935.jpg
Realism,extracted/Realism/m.c.-escher_tropea-calabria.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/niki-de-sainte-phalle_remember-1969.jpg
Impressionism,extracted/Impressionism/claude-monet_olive-tree-wood-in-the-moreno-garden.jpg
Ukiyo_e,extracted/Ukiyo_e/katsushika-hokusai_a-woman-in-shinto-shrine-has-a-stick-with-a-lot-of-paper-leaves.jpg
Color_Field_Painting,extracted/Color_Field_Painting/ronnie-landfield_for-the-ages-1985.jpg
Impressionism,extracted/Impressionism/federico-zandomeneghi_little-girl.jpg
Impressionism,extracted/Impressionism/lovis-corinth_the-walchensee-on-the-terrace-1922.jpg
Post_Impressionism,extracted/Post_Impressionism/constantin-piliuta_winter-in-the-village-1.jpg
Northern_Renaissance,extracted/Northern_Renaissance/jan-provoost_crucifixion-2.jpg
Impressionism,extracted/Impressionism/henri-martin_mother-and-child-in-pergola-at-marquayrol.jpg
Baroque,extracted/Baroque/francisco-de-zurbaran_the-immaculate-conception-1661.jpg
Realism,extracted/Realism/vincent-van-gogh_small-house-on-a-road-with-pollard-willows-1881.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_saint-nicholas-1914-1.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-poem-the-tale-of-the-golden-cockerel-by-alexander-pushkin(1).jpg
Rococo,extracted/Rococo/thomas-gainsborough_the-honourable-charles-wolfran-cornwal-1786.jpg
Expressionism,extracted/Expressionism/nikolaos-lytras_landscape-tinos.jpg
Baroque,extracted/Baroque/rembrandt_rembrandt-s-mother-seated-looking-to-the-right-1631.jpg
Symbolism,extracted/Symbolism/martiros-saryan_landscape-kalaki-1962.jpg
Pop_Art,extracted/Pop_Art/antonio-palolo_untitled-1966-1.jpg
Minimalism,extracted/Minimalism/walter-de-maria_high-energy-bar-and-certificate-1966.jpg
Romanticism,extracted/Romanticism/gustave-dore_geryon-symbol-of-deceit.jpg
Expressionism,extracted/Expressionism/toyen_a-girl-with-the-dandelion.jpg
Northern_Renaissance,extracted/Northern_Renaissance/albrecht-durer_innsbruck-seen-from-the-north.jpg
Expressionism,extracted/Expressionism/martiros-saryan_green-jug-and-bouquet-1910.jpg
Impressionism,extracted/Impressionism/william-merritt-chase_in-the-studio.jpg
Pointillism,extracted/Pointillism/marevna-(marie-vorobieff)_senegal-solgier-1936.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_suburbs-of-paris-1887.jpg
Impressionism,extracted/Impressionism/alfred-sisley_molesey-weir-at-hampton-court-morning-1874.jpg
Impressionism,extracted/Impressionism/john-singer-sargent_the-green-dress-1912.jpg
Impressionism,extracted/Impressionism/eugene-boudin_the-port-of-dieppe-1888.jpg
Expressionism,extracted/Expressionism/ernst-ludwig-kirchner_davos-in-summer.jpg
Realism,extracted/Realism/vasily-vereshchagin_coolie-porter-1875.jpg
Cubism,extracted/Cubism/paul-cezanne_in-the-woods-1896.jpg
Color_Field_Painting,extracted/Color_Field_Painting/ronnie-landfield_surface-of-coral-1981.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/brice-marden_white-ground-letter-2010.jpg
Expressionism,extracted/Expressionism/amedeo-modigliani_woman-in-yellow-jacket-amazon-1909.jpg
Post_Impressionism,extracted/Post_Impressionism/constantin-piliuta_nude-with-flower.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_rocky-ground-at-montmajour.jpg
Cubism,extracted/Cubism/janos-mattis-teutsch_the-manual-workers-and-the-intellectuals-1927.jpg
Cubism,extracted/Cubism/henri-matisse_portrait-of-mme-matisse-1913.jpg
Ukiyo_e,extracted/Ukiyo_e/utagawa-kuniyoshi_at-the-shore-of-the-sumida-river.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/franklin-carmichael_snow-flurries-north-shore-of-lake-superior.jpg
Realism,extracted/Realism/vasily-polenov_was-filled-with-wisdom-1.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/hans-von-aachen_portrait-of-rudolf-ii-holy-roman-emperor-1608.jpg
